r,l,t,env_id
-167.711299,200,629.82091,env_11
-162.272967,200,631.62128,env_11
-158.31494,200,634.004663,env_11
-155.515063,200,636.353539,env_11
-157.782128,200,638.618941,env_11
-154.820703,200,640.989979,env_11
-158.626725,200,643.176271,env_11
-156.656929,200,645.438231,env_11
-146.671024,200,647.78192,env_11
-150.512635,200,650.167245,env_11
-159.157893,200,652.477556,env_11
-161.753456,200,654.881446,env_11
-158.609486,200,657.406135,env_11
-153.600095,200,659.391667,env_11
-150.452125,200,661.791767,env_11
-151.917397,200,663.865429,env_11
-151.620447,200,665.995292,env_11
-151.69849,200,667.951618,env_11
-153.71674,200,670.210875,env_11
-147.386808,200,672.551373,env_11
-151.299744,200,674.776111,env_11
-151.699121,200,676.947671,env_11
-148.010268,200,679.202205,env_11
-156.38091,200,681.602191,env_11
-153.137134,200,683.769612,env_11
-150.429379,200,686.183238,env_11
-160.080733,200,688.455469,env_11
-147.433818,200,690.692515,env_11
-147.245716,200,693.199145,env_11
-151.057566,200,695.501114,env_11
-144.811315,200,697.657137,env_11
-149.420116,200,699.943085,env_11
-147.91537,200,702.416487,env_11
-150.559512,200,704.71778,env_11
-151.126543,200,706.926753,env_11
-145.197976,200,709.298589,env_11
-133.574087,199,711.482038,env_11
-154.924452,200,713.878188,env_11
-143.427033,200,716.325242,env_11
-154.059579,200,718.732937,env_11
-143.391505,200,720.884059,env_11
-143.431766,200,723.341564,env_11
-150.634347,200,725.817603,env_11
-143.653228,200,728.285413,env_11
-143.555565,200,730.779316,env_11
-144.41442,200,733.251232,env_11
-149.607209,200,735.756668,env_11
-122.493097,191,738.280917,env_11
-143.54437,200,740.896434,env_11
-131.080896,198,743.34949,env_11
-146.356177,200,745.915045,env_11
-145.46716,200,748.440398,env_11
-136.498578,200,751.022346,env_11
-148.273458,200,753.210843,env_11
-151.720427,200,755.203409,env_11
-137.30563,200,757.329885,env_11
-144.759108,200,759.376301,env_11
-148.155572,200,761.57543,env_11
-132.080446,199,763.593977,env_11
-129.779331,195,765.663226,env_11
-125.575737,193,767.539213,env_11
-129.096927,199,769.482075,env_11
-132.607116,196,771.491649,env_11
-132.813448,200,773.520045,env_11
-128.538867,198,775.693742,env_11
-129.833142,199,777.749022,env_11
-120.471473,189,779.556289,env_11
-138.381642,200,781.57501,env_11
-130.021327,198,783.59764,env_11
-126.625833,193,785.576717,env_11
-138.710619,200,787.502714,env_11
-124.412203,193,789.391765,env_11
-121.924122,189,791.367896,env_11
-123.7716,191,793.117491,env_11
-128.239645,195,795.071839,env_11
-127.023147,200,797.052427,env_11
-125.594381,191,799.0744,env_11
-137.718857,200,801.040986,env_11
-138.618745,200,802.977308,env_11
-137.221333,200,804.805331,env_11
-123.717568,196,806.704221,env_11
-140.026314,200,808.790665,env_11
-125.491786,195,810.568743,env_11
-124.461809,190,812.49901,env_11
-120.384671,184,814.335982,env_11
-123.714416,184,816.233567,env_11
-119.531657,188,818.04976,env_11
-122.607387,191,819.844004,env_11
-125.257458,186,821.600852,env_11
-118.984978,183,823.595178,env_11
-125.727189,192,825.33979,env_11
-122.944576,187,827.308806,env_11
-118.503174,180,829.172307,env_11
-121.87667,187,831.037343,env_11
-118.422558,180,833.000623,env_11
-130.513433,200,835.143209,env_11
-134.615397,200,837.284034,env_11
-131.262722,200,839.294456,env_11
-116.779059,177,841.080331,env_11
-120.377781,182,843.025919,env_11
-134.644687,200,845.212279,env_11
-118.323253,184,847.154902,env_11
-118.348482,179,849.21829,env_11
-114.489518,176,851.15295,env_11
-131.955337,200,853.528113,env_11
-121.505602,188,855.57992,env_11
-115.751518,173,857.694273,env_11
-116.662266,179,859.715082,env_11
-116.668572,175,861.616911,env_11
-121.743207,183,863.55958,env_11
-118.988011,181,865.561359,env_11
-113.760814,175,867.485687,env_11
-115.373595,177,869.379939,env_11
-115.389304,175,871.128936,env_11
-113.559816,173,872.869897,env_11
-114.79056,178,874.541993,env_11
-109.972022,168,876.201283,env_11
-113.453544,170,877.812785,env_11
-118.475884,182,879.36154,env_11
-111.996021,169,881.01276,env_11
-118.068271,178,882.693216,env_11
-113.407364,170,884.383579,env_11
-129.948853,200,886.501287,env_11
-113.249075,171,888.220712,env_11
-116.675412,174,889.824221,env_11
-113.510159,175,891.529408,env_11
-110.151386,166,892.955263,env_11
-109.894801,164,894.533638,env_11
-122.222518,179,896.415123,env_11
-113.7683,169,898.159737,env_11
-112.569297,169,899.902474,env_11
-114.315234,171,901.553462,env_11
-114.895717,173,903.34622,env_11
-115.653165,171,905.049307,env_11
-110.529034,166,906.608808,env_11
-112.825205,170,908.359321,env_11
-111.870182,167,909.988536,env_11
-113.227278,171,911.591554,env_11
-116.348364,173,913.270904,env_11
-114.368645,171,915.012992,env_11
-114.709691,170,916.590132,env_11
-110.753509,165,917.993289,env_11
-111.487521,166,919.611553,env_11
-115.142081,172,921.106474,env_11
-109.573153,165,922.574466,env_11
-113.290129,173,924.181851,env_11
-113.988454,172,925.701793,env_11
-112.475597,171,927.311224,env_11
-115.189171,175,929.019741,env_11
-111.326405,170,930.610386,env_11
-111.859611,168,932.484363,env_11
-110.220404,165,934.071907,env_11
-106.044397,159,935.609732,env_11
-111.328403,166,937.107231,env_11
-113.623177,167,938.692438,env_11
-111.235519,165,940.46988,env_11
-112.248823,167,942.042917,env_11
-108.371615,162,943.721727,env_11
-107.25213,161,945.304137,env_11
-110.099092,165,947.175139,env_11
-110.742401,164,948.859191,env_11
-107.386794,163,950.308045,env_11
-107.051778,161,951.824667,env_11
-111.429564,165,953.566708,env_11
-106.700111,159,955.175029,env_11
-108.208724,164,957.163809,env_11
-109.218229,166,958.722826,env_11
-113.200169,171,960.359692,env_11
-111.139669,166,962.22775,env_11
-110.769481,165,963.979924,env_11
-113.309298,167,965.705144,env_11
-109.072816,162,967.534588,env_11
-110.774161,163,969.44184,env_11
-112.059384,167,971.260322,env_11
-110.840528,166,972.99107,env_11
-107.540157,161,974.685361,env_11
-109.518881,162,976.588955,env_11
-110.371369,165,978.595228,env_11
-108.316694,162,980.449834,env_11
-108.230893,161,982.152078,env_11
-106.116724,160,983.837019,env_11
-105.696888,160,985.648951,env_11
-108.964363,163,987.495073,env_11
-109.20349,163,989.359114,env_11
-106.946888,160,991.125187,env_11
-106.58799,159,992.619401,env_11
-107.111148,160,994.041994,env_11
-106.957311,159,995.571351,env_11
-106.26414,159,997.023332,env_11
-106.468547,159,998.627245,env_11
-104.145708,157,1000.210649,env_11
-107.016975,159,1001.761644,env_11
-108.205623,160,1003.211409,env_11
-107.078821,160,1004.725339,env_11
-111.766314,172,1006.231065,env_11
-107.838094,160,1007.743117,env_11
-107.330565,159,1009.269493,env_11
-106.450587,159,1010.736761,env_11
-108.307153,161,1012.263964,env_11
-103.716845,156,1013.830577,env_11
-103.690368,157,1015.41185,env_11
-109.225151,162,1016.883547,env_11
-107.595833,161,1018.386029,env_11
-110.602578,165,1019.830929,env_11
-108.572288,162,1021.38649,env_11
-107.095651,160,1023.021254,env_11
-104.960588,158,1024.372436,env_11
-122.44222,200,1026.143999,env_11
-107.357618,160,1027.713066,env_11
